,zip,primary_city,state,county,latitude,longitude
21557,48873,Pewamo,MI,Ionia County,43.0,-84.84
21558,48874,Pompeii,MI,Gratiot County,43.19,-84.59
21559,48875,Portland,MI,Ionia County,42.87,-84.9
21560,48876,Potterville,MI,Eaton County,42.64,-84.73
21561,48877,Riverdale,MI,Gratiot County,43.38,-84.83
21562,48878,Rosebush,MI,Isabella County,43.69,-84.76
21563,48879,Saint Johns,MI,Clinton County,43.0,-84.55
21564,48880,Saint Louis,MI,Gratiot County,43.4,-84.61
21565,48881,Saranac,MI,Ionia County,42.92,-85.2
21566,48882,Shaftsburg,MI,Shiawassee County,42.8,-84.29
21567,48883,Shepherd,MI,Isabella County,43.52,-84.69
21568,48884,Sheridan,MI,Montcalm County,43.21,-85.07
21569,48885,Sidney,MI,Montcalm County,43.25,-85.13
21570,48886,Six Lakes,MI,Montcalm County,43.42,-85.15
21571,48887,Smyrna,MI,Ionia County,43.05,-85.26
21572,48888,Stanton,MI,Montcalm County,43.29,-85.07
21573,48889,Sumner,MI,Gratiot County,43.3,-84.81
21574,48890,Sunfield,MI,Eaton County,42.76,-84.99
21575,48891,Vestaburg,MI,Montcalm County,43.39,-84.9
21576,48892,Webberville,MI,Ingham County,42.66,-84.18
21577,48893,Weidman,MI,Isabella County,43.69,-84.97
21578,48894,Westphalia,MI,Clinton County,42.92,-84.79
21579,48895,Williamston,MI,Ingham County,42.68,-84.28
21580,48896,Winn,MI,Isabella County,43.52,-84.9
21581,48897,Woodland,MI,Barry County,42.72,-85.13
21582,48901,Lansing,MI,Ingham County,42.7,-84.55
21583,48906,Lansing,MI,Ingham County,42.79,-84.59
21584,48908,Lansing,MI,Ingham County,42.7,-84.55
21585,48909,Lansing,MI,Ingham County,42.7,-84.55
21586,48910,Lansing,MI,Ingham County,42.7,-84.55
21587,48911,Lansing,MI,Ingham County,42.67,-84.57
21588,48912,Lansing,MI,Ingham County,42.74,-84.52
21589,48913,Lansing,MI,Ingham County,42.7,-84.55
21590,48915,Lansing,MI,Ingham County,42.74,-84.57
21591,48916,Lansing,MI,Ingham County,42.7,-84.55
21592,48917,Lansing,MI,Eaton County,42.73,-84.64
21593,48918,Lansing,MI,Ingham County,42.7,-84.55
21594,48919,Lansing,MI,Ingham County,42.7,-84.55
21596,48922,Lansing,MI,Ingham County,42.7,-84.55
21597,48924,Lansing,MI,Ingham County,42.7,-84.55
21598,48929,Lansing,MI,Ingham County,42.7,-84.55
21599,48930,Lansing,MI,Ingham County,42.7,-84.55
21600,48933,Lansing,MI,Ingham County,42.73,-84.55
21601,48937,Lansing,MI,Ingham County,42.7,-84.55
21603,48951,Lansing,MI,Ingham County,42.72,-84.56
21604,48956,Lansing,MI,Ingham County,42.7,-84.55
21605,48980,Lansing,MI,Ingham County,42.7,-84.55
21606,49001,Kalamazoo,MI,Kalamazoo County,42.27,-85.58
21607,49002,Portage,MI,Kalamazoo County,42.2,-85.56
21608,49003,Kalamazoo,MI,Kalamazoo County,42.27,-85.58
21609,49004,Kalamazoo,MI,Kalamazoo County,42.35,-85.56
21610,49005,Kalamazoo,MI,Kalamazoo County,42.27,-85.58
21611,49006,Kalamazoo,MI,Kalamazoo County,42.29,-85.63
21612,49007,Kalamazoo,MI,Kalamazoo County,42.3,-85.59
21613,49008,Kalamazoo,MI,Kalamazoo County,42.26,-85.62
21614,49009,Kalamazoo,MI,Kalamazoo County,42.3,-85.7
21615,49010,Allegan,MI,Allegan County,42.52,-85.84
21616,49011,Athens,MI,Calhoun County,42.08,-85.23
21617,49012,Augusta,MI,Kalamazoo County,42.33,-85.35
21618,49013,Bangor,MI,Van Buren County,42.31,-86.11
21619,49014,Battle Creek,MI,Calhoun County,42.31,-85.11
21620,49015,Battle Creek,MI,Calhoun County,42.29,-85.22
21621,49016,Battle Creek,MI,Calhoun County,42.29,-85.22
21622,49017,Battle Creek,MI,Calhoun County,42.4,-85.22
21623,49018,Battle Creek,MI,Calhoun County,42.29,-85.22
21624,49019,Kalamazoo,MI,Kalamazoo County,42.27,-85.58
21625,49020,Bedford,MI,Calhoun County,42.32,-85.12
21626,49021,Bellevue,MI,Eaton County,42.44,-85.01
21627,49022,Benton Harbor,MI,Berrien County,42.11,-86.44
21628,49023,Benton Harbor,MI,Berrien County,42.11,-86.44
21629,49024,Portage,MI,Kalamazoo County,42.2,-85.59
21630,49026,Bloomingdale,MI,Van Buren County,42.38,-85.95
21631,49027,Breedsville,MI,Van Buren County,42.35,-86.07
21632,49028,Bronson,MI,Branch County,41.87,-85.19
21633,49029,Burlington,MI,Calhoun County,42.1,-85.07
21634,49030,Burr Oak,MI,St. Joseph County,41.84,-85.32
21635,49031,Cassopolis,MI,Cass County,41.91,-86.0
21636,49032,Centreville,MI,St. Joseph County,41.92,-85.52
21637,49033,Ceresco,MI,Calhoun County,42.27,-85.06
21638,49034,Climax,MI,Kalamazoo County,42.23,-85.33
21639,49035,Cloverdale,MI,Barry County,42.63,-85.3
21640,49036,Coldwater,MI,Branch County,41.94,-85.0
21641,49037,Battle Creek,MI,Calhoun County,42.32,-85.26
21642,49038,Coloma,MI,Berrien County,42.18,-86.3
21643,49039,Hagar Shores,MI,Berrien County,42.19,-86.38
21644,49040,Colon,MI,St. Joseph County,41.95,-85.32
21645,49041,Comstock,MI,Kalamazoo County,42.28,-85.51
21646,49042,Constantine,MI,St. Joseph County,41.83,-85.66
21647,49043,Covert,MI,Van Buren County,42.29,-86.26
21648,49045,Decatur,MI,Van Buren County,42.1,-85.97
21649,49046,Delton,MI,Barry County,42.49,-85.4
21650,49047,Dowagiac,MI,Cass County,41.98,-86.11
21651,49048,Kalamazoo,MI,Kalamazoo County,42.24,-85.48
21652,49050,Dowling,MI,Barry County,42.5,-85.25
21653,49051,East Leroy,MI,Calhoun County,42.19,-85.24
21654,49052,Fulton,MI,Kalamazoo County,42.11,-85.35
21655,49053,Galesburg,MI,Kalamazoo County,42.29,-85.41
21656,49055,Gobles,MI,Van Buren County,42.36,-85.87
21657,49056,Grand Junction,MI,Van Buren County,42.4,-86.07
21658,49057,Hartford,MI,Van Buren County,42.2,-86.16
21659,49058,Hastings,MI,Barry County,42.65,-85.28
21660,49060,Hickory Corners,MI,Barry County,42.44,-85.37
21661,49061,Jones,MI,Cass County,41.91,-85.81
21662,49062,Kendall,MI,Van Buren County,42.36,-85.81
21663,49063,Lacota,MI,Van Buren County,42.41,-86.12
21664,49064,Lawrence,MI,Van Buren County,42.21,-86.05
21665,49065,Lawton,MI,Van Buren County,42.16,-85.84
21666,49066,Leonidas,MI,St. Joseph County,42.03,-85.35
21667,49067,Marcellus,MI,Cass County,42.02,-85.81
21668,49068,Marshall,MI,Calhoun County,42.26,-84.95
21670,49070,Martin,MI,Allegan County,42.53,-85.63
21671,49071,Mattawan,MI,Van Buren County,42.21,-85.78
21672,49072,Mendon,MI,St. Joseph County,42.0,-85.45
21673,49073,Nashville,MI,Barry County,42.6,-85.09
21674,49074,Nazareth,MI,Kalamazoo County,42.32,-85.54
21675,49075,Nottawa,MI,St. Joseph County,41.92,-85.45
21676,49076,Olivet,MI,Eaton County,42.44,-84.92
21677,49077,Oshtemo,MI,Kalamazoo County,42.25,-85.67
21678,49078,Otsego,MI,Allegan County,42.45,-85.69
21679,49079,Paw Paw,MI,Van Buren County,42.21,-85.89
21680,49080,Plainwell,MI,Allegan County,42.44,-85.64
21681,49081,Portage,MI,Kalamazoo County,42.2,-85.59
21682,49082,Quincy,MI,Branch County,41.94,-84.88
21683,49083,Richland,MI,Kalamazoo County,42.37,-85.45
21684,49084,Riverside,MI,Berrien County,42.18,-86.38
21685,49085,Saint Joseph,MI,Berrien County,42.03,-86.45
21686,49087,Schoolcraft,MI,Kalamazoo County,42.11,-85.63
21687,49088,Scotts,MI,Kalamazoo County,42.19,-85.41
21688,49089,Sherwood,MI,Branch County,42.0,-85.24
21689,49090,South Haven,MI,Van Buren County,42.4,-86.27
21690,49091,Sturgis,MI,St. Joseph County,41.8,-85.42
21691,49092,Tekonsha,MI,Calhoun County,42.09,-84.98
21692,49093,Three Rivers,MI,St. Joseph County,41.94,-85.63
21693,49094,Union City,MI,Branch County,42.06,-85.14
21694,49095,Vandalia,MI,Cass County,41.91,-85.91
21695,49096,Vermontville,MI,Eaton County,42.62,-85.02
21696,49097,Vicksburg,MI,Kalamazoo County,42.12,-85.53
21697,49098,Watervliet,MI,Berrien County,42.18,-86.25
21698,49099,White Pigeon,MI,St. Joseph County,41.79,-85.64
21699,49101,Baroda,MI,Berrien County,41.95,-86.48
21700,49102,Berrien Center,MI,Berrien County,41.94,-86.26
21701,49103,Berrien Springs,MI,Berrien County,41.94,-86.34
21702,49104,Berrien Springs,MI,Berrien County,41.96,-86.36
21703,49106,Bridgman,MI,Berrien County,41.94,-86.56
21704,49107,Buchanan,MI,Berrien County,41.82,-86.36
21705,49111,Eau Claire,MI,Berrien County,41.98,-86.3
21706,49112,Edwardsburg,MI,Cass County,41.79,-86.08
21707,49113,Galien,MI,Berrien County,41.8,-86.49
21708,49115,Harbert,MI,Berrien County,41.88,-86.63
21709,49116,Lakeside,MI,Berrien County,41.85,-86.66
21710,49117,New Buffalo,MI,Berrien County,41.79,-86.74
21711,49119,New Troy,MI,Berrien County,41.87,-86.55
21712,49120,Niles,MI,Berrien County,41.83,-86.24
21714,49125,Sawyer,MI,Berrien County,41.89,-86.58
21715,49126,Sodus,MI,Berrien County,42.03,-86.38
21716,49127,Stevensville,MI,Berrien County,42.01,-86.52
21717,49128,Three Oaks,MI,Berrien County,41.79,-86.61
21718,49129,Union Pier,MI,Berrien County,41.81,-86.68
21719,49130,Union,MI,Cass County,41.78,-85.86
21720,49201,Jackson,MI,Jackson County,42.19,-84.3
21721,49202,Jackson,MI,Jackson County,42.27,-84.41
21722,49203,Jackson,MI,Jackson County,42.24,-84.4
21723,49204,Jackson,MI,Jackson County,42.24,-84.4
21724,49220,Addison,MI,Lenawee County,41.98,-84.34
21725,49221,Adrian,MI,Lenawee County,41.89,-84.04
21726,49224,Albion,MI,Calhoun County,42.24,-84.75
21727,49227,Allen,MI,Hillsdale County,41.95,-84.76
21728,49228,Blissfield,MI,Lenawee County,41.83,-83.86
21729,49229,Britton,MI,Lenawee County,41.98,-83.83
21730,49230,Brooklyn,MI,Jackson County,42.1,-84.24
21731,49232,Camden,MI,Hillsdale County,41.75,-84.75
21732,49233,Cement City,MI,Hillsdale County,42.06,-84.32
21733,49234,Clarklake,MI,Jackson County,42.12,-84.36
21734,49235,Clayton,MI,Lenawee County,41.86,-84.23
21735,49236,Clinton,MI,Lenawee County,42.06,-83.97
21736,49237,Concord,MI,Jackson County,42.17,-84.64
21737,49238,Deerfield,MI,Lenawee County,41.89,-83.77
21738,49239,Frontier,MI,Hillsdale County,41.79,-84.62
21739,49240,Grass Lake,MI,Jackson County,42.25,-84.2
21740,49241,Hanover,MI,Jackson County,42.1,-84.55
21741,49242,Hillsdale,MI,Hillsdale County,41.92,-84.63
21742,49245,Homer,MI,Calhoun County,42.14,-84.81
21743,49246,Horton,MI,Jackson County,42.15,-84.51
21744,49247,Hudson,MI,Lenawee County,41.85,-84.34
21745,49248,Jasper,MI,Lenawee County,41.74,-83.94
21746,49249,Jerome,MI,Hillsdale County,42.03,-84.45
21747,49250,Jonesville,MI,Hillsdale County,41.98,-84.66
21748,49251,Leslie,MI,Ingham County,42.45,-84.43
21749,49252,Litchfield,MI,Hillsdale County,42.04,-84.75
21750,49253,Manitou Beach,MI,Lenawee County,41.95,-84.26
21751,49254,Michigan Center,MI,Jackson County,42.22,-84.32
21752,49255,Montgomery,MI,Branch County,41.77,-84.8
21753,49256,Morenci,MI,Lenawee County,41.72,-84.21
21754,49257,Moscow,MI,Hillsdale County,42.02,-84.55
21755,49258,Mosherville,MI,Hillsdale County,42.05,-84.66
21756,49259,Munith,MI,Jackson County,42.39,-84.25
21757,49261,Napoleon,MI,Jackson County,42.16,-84.24
21758,49262,North Adams,MI,Hillsdale County,41.97,-84.52
21759,49263,Norvell,MI,Jackson County,42.16,-84.18
21760,49264,Onondaga,MI,Ingham County,42.44,-84.56
21761,49265,Onsted,MI,Lenawee County,42.0,-84.19
21762,49266,Osseo,MI,Hillsdale County,41.82,-84.53
21763,49267,Ottawa Lake,MI,Monroe County,41.76,-83.74
21764,49268,Palmyra,MI,Lenawee County,41.87,-83.94
21765,49269,Parma,MI,Jackson County,42.25,-84.59
21766,49270,Petersburg,MI,Monroe County,41.89,-83.71
21767,49271,Pittsford,MI,Hillsdale County,41.9,-84.43
21768,49272,Pleasant Lake,MI,Jackson County,42.39,-84.34
21769,49274,Reading,MI,Hillsdale County,41.83,-84.74
21770,49276,Riga,MI,Lenawee County,41.78,-83.79
21771,49277,Rives Junction,MI,Jackson County,42.38,-84.46
21772,49279,Sand Creek,MI,Lenawee County,41.78,-84.1
21773,49281,Somerset,MI,Hillsdale County,42.03,-84.38
21774,49282,Somerset Center,MI,Hillsdale County,42.03,-84.4
21775,49283,Spring Arbor,MI,Jackson County,42.2,-84.55
21776,49284,Springport,MI,Jackson County,42.37,-84.69
21777,49285,Stockbridge,MI,Ingham County,42.45,-84.17
21778,49286,Tecumseh,MI,Lenawee County,42.0,-83.94
21779,49287,Tipton,MI,Lenawee County,42.01,-84.06
21780,49288,Waldron,MI,Hillsdale County,41.72,-84.41
21781,49289,Weston,MI,Lenawee County,41.77,-84.11
21782,49301,Ada,MI,Kent County,42.95,-85.48
21783,49302,Alto,MI,Kent County,42.85,-85.38
21784,49303,Bailey,MI,Muskegon County,43.27,-85.81
21785,49304,Baldwin,MI,Lake County,43.89,-85.85
21786,49305,Barryton,MI,Mecosta County,43.74,-85.14
21787,49306,Belmont,MI,Kent County,43.07,-85.6
21788,49307,Big Rapids,MI,Mecosta County,43.7,-85.48
21789,49309,Bitely,MI,Newaygo County,43.74,-85.86
21790,49310,Blanchard,MI,Isabella County,43.51,-85.08
21791,49311,Bradley,MI,Allegan County,42.63,-85.64
21792,49312,Brohman,MI,Newaygo County,43.67,-85.82
21793,49314,Burnips,MI,Allegan County,42.73,-85.83
21794,49315,Byron Center,MI,Kent County,42.81,-85.72
21795,49316,Caledonia,MI,Kent County,42.79,-85.51
21796,49317,Cannonsburg,MI,Kent County,43.05,-85.46
21797,49318,Casnovia,MI,Muskegon County,43.23,-85.79
21798,49319,Cedar Springs,MI,Kent County,43.22,-85.55
21799,49320,Chippewa Lake,MI,Mecosta County,43.75,-85.28
21800,49321,Comstock Park,MI,Kent County,43.04,-85.67
21801,49322,Coral,MI,Montcalm County,43.36,-85.4
21802,49323,Dorr,MI,Allegan County,42.72,-85.72
21803,49325,Freeport,MI,Barry County,42.76,-85.31
21804,49326,Gowen,MI,Kent County,43.25,-85.3
21805,49327,Grant,MI,Newaygo County,43.33,-85.81
21806,49328,Hopkins,MI,Allegan County,42.62,-85.76
21807,49329,Howard City,MI,Montcalm County,43.39,-85.46
21808,49330,Kent City,MI,Kent County,43.21,-85.75
21809,49331,Lowell,MI,Kent County,42.93,-85.34
21810,49332,Mecosta,MI,Mecosta County,43.61,-85.23
21811,49333,Middleville,MI,Barry County,42.71,-85.46
21812,49335,Moline,MI,Allegan County,42.74,-85.67
21813,49336,Morley,MI,Mecosta County,43.49,-85.44
21814,49337,Newaygo,MI,Newaygo County,43.42,-85.8
21815,49338,Paris,MI,Mecosta County,43.77,-85.6
21816,49339,Pierson,MI,Montcalm County,43.31,-85.49
21817,49340,Remus,MI,Mecosta County,43.61,-85.1
21818,49341,Rockford,MI,Kent County,43.12,-85.55
21819,49342,Rodney,MI,Mecosta County,43.67,-85.32
21820,49343,Sand Lake,MI,Kent County,43.29,-85.51
21821,49344,Shelbyville,MI,Allegan County,42.59,-85.63
21822,49345,Sparta,MI,Kent County,43.15,-85.7
21823,49346,Stanwood,MI,Mecosta County,43.58,-85.44
21824,49347,Trufant,MI,Montcalm County,43.31,-85.35
21825,49348,Wayland,MI,Allegan County,42.67,-85.64
21826,49349,White Cloud,MI,Newaygo County,43.55,-85.77
21827,49351,Rockford,MI,Kent County,43.12,-85.55
21828,49355,Ada,MI,Kent County,42.95,-85.48
21829,49356,Ada,MI,Kent County,42.95,-85.48
21830,49357,Ada,MI,Kent County,42.95,-85.48
21831,49401,Allendale,MI,Ottawa County,42.98,-85.95
21832,49402,Branch,MI,Mason County,43.93,-86.03
21833,49403,Conklin,MI,Ottawa County,43.14,-85.85
21834,49404,Coopersville,MI,Ottawa County,43.06,-85.93
21835,49405,Custer,MI,Mason County,43.95,-86.21
21836,49406,Douglas,MI,Allegan County,42.64,-86.21
21837,49408,Fennville,MI,Allegan County,42.59,-86.1
21838,49409,Ferrysburg,MI,Ottawa County,43.08,-86.22
21839,49410,Fountain,MI,Mason County,44.04,-86.17
21840,49411,Free Soil,MI,Mason County,44.1,-86.21
21841,49412,Fremont,MI,Newaygo County,43.46,-85.95
21842,49413,Fremont,MI,Newaygo County,43.46,-85.95
21843,49415,Fruitport,MI,Muskegon County,43.12,-86.15
21844,49416,Glenn,MI,Allegan County,42.52,-86.22
21845,49417,Grand Haven,MI,Ottawa County,43.05,-86.22
21846,49418,Grandville,MI,Kent County,42.9,-85.75
21847,49419,Hamilton,MI,Allegan County,42.67,-86.0
21848,49420,Hart,MI,Oceana County,43.69,-86.36
21849,49421,Hesperia,MI,Oceana County,43.56,-86.04
21850,49422,Holland,MI,Ottawa County,42.77,-86.1
21851,49423,Holland,MI,Ottawa County,42.77,-86.1
21852,49424,Holland,MI,Ottawa County,42.84,-86.13
21853,49425,Holton,MI,Muskegon County,43.41,-86.07
21854,49426,Hudsonville,MI,Ottawa County,42.86,-85.86
21855,49427,Jamestown,MI,Ottawa County,42.82,-85.84
21856,49428,Jenison,MI,Ottawa County,42.9,-85.82
21857,49429,Jenison,MI,Ottawa County,42.9,-85.82
21858,49430,Lamont,MI,Ottawa County,43.0,-85.9
21859,49431,Ludington,MI,Mason County,43.95,-86.44
21860,49434,Macatawa,MI,Ottawa County,42.77,-86.22
21861,49435,Marne,MI,Ottawa County,43.03,-85.82
21862,49436,Mears,MI,Oceana County,43.68,-86.41
21863,49437,Montague,MI,Muskegon County,43.46,-86.39
21864,49440,Muskegon,MI,Muskegon County,43.24,-86.25
21865,49441,Muskegon,MI,Muskegon County,43.22,-86.25
21866,49442,Muskegon,MI,Muskegon County,43.24,-86.14
21867,49443,Muskegon,MI,Muskegon County,43.22,-86.25
21868,49444,Muskegon,MI,Muskegon County,43.18,-86.2
21869,49445,Muskegon,MI,Muskegon County,43.29,-86.29
21870,49446,New Era,MI,Oceana County,43.55,-86.34
21871,49448,Nunica,MI,Ottawa County,43.07,-86.06
21872,49449,Pentwater,MI,Oceana County,43.78,-86.43
21873,49450,Pullman,MI,Allegan County,42.48,-86.09
21874,49451,Ravenna,MI,Muskegon County,43.18,-85.94
21875,49452,Rothbury,MI,Oceana County,43.51,-86.26
21876,49453,Saugatuck,MI,Allegan County,42.65,-86.2
21877,49454,Scottville,MI,Mason County,43.95,-86.28
21878,49455,Shelby,MI,Oceana County,43.61,-86.35
21879,49456,Spring Lake,MI,Ottawa County,43.07,-86.19
21880,49457,Twin Lake,MI,Muskegon County,43.36,-86.17
21881,49458,Walhalla,MI,Mason County,43.92,-86.1
21882,49459,Walkerville,MI,Oceana County,43.71,-86.12
21883,49460,West Olive,MI,Ottawa County,42.91,-86.12
21884,49461,Whitehall,MI,Muskegon County,43.39,-86.34
21885,49463,Sylvan Beach,MI,Muskegon County,43.36,-86.41
21886,49464,Zeeland,MI,Ottawa County,42.81,-86.01
21887,49468,Grandville,MI,Kent County,42.9,-85.75
21888,49501,Grand Rapids,MI,Kent County,42.96,-85.65
21889,49502,Grand Rapids,MI,Kent County,42.96,-85.65
21890,49503,Grand Rapids,MI,Kent County,42.96,-85.65
21891,49504,Grand Rapids,MI,Kent County,42.98,-85.71
21892,49505,Grand Rapids,MI,Kent County,43.0,-85.64
21893,49506,Grand Rapids,MI,Kent County,42.95,-85.61
21894,49507,Grand Rapids,MI,Kent County,42.93,-85.66
21895,49508,Grand Rapids,MI,Kent County,42.87,-85.62
21896,49509,Wyoming,MI,Kent County,42.9,-85.69
21897,49510,Grand Rapids,MI,Kent County,42.96,-85.65
21898,49512,Grand Rapids,MI,Kent County,42.88,-85.53
21899,49514,Grand Rapids,MI,Kent County,42.96,-85.65
21900,49515,Grand Rapids,MI,Kent County,42.96,-85.65
21901,49516,Grand Rapids,MI,Kent County,42.96,-85.65
21902,49518,Grand Rapids,MI,Kent County,42.96,-85.65
21903,49519,Wyoming,MI,Kent County,42.89,-85.72
21904,49523,Grand Rapids,MI,Kent County,42.96,-85.65
21905,49525,Grand Rapids,MI,Kent County,43.02,-85.59
21906,49528,Grand Rapids,MI,Kent County,42.9,-85.67
21907,49530,Grand Rapids,MI,Kent County,42.96,-85.65
21908,49534,Grand Rapids,MI,Kent County,42.97,-85.77
21909,49544,Grand Rapids,MI,Kent County,43.04,-85.75
21910,49546,Grand Rapids,MI,Kent County,42.93,-85.54
21911,49548,Grand Rapids,MI,Kent County,42.87,-85.66
21913,49555,Grand Rapids,MI,Kent County,42.96,-85.65
21914,49560,Grand Rapids,MI,Kent County,42.96,-85.65
21915,49588,Grand Rapids,MI,Kent County,42.96,-85.65
21916,49599,Grand Rapids,MI,Kent County,42.96,-85.65
21917,49601,Cadillac,MI,Wexford County,44.24,-85.41
21918,49610,Acme,MI,Grand Traverse County,44.76,-85.48
21919,49611,Alba,MI,Antrim County,44.97,-84.97
21920,49612,Alden,MI,Antrim County,44.88,-85.26
21921,49613,Arcadia,MI,Manistee County,44.51,-86.23
21922,49614,Bear Lake,MI,Manistee County,44.42,-86.14
21923,49615,Bellaire,MI,Antrim County,44.97,-85.2
21924,49616,Benzonia,MI,Benzie County,44.61,-86.09
21925,49617,Beulah,MI,Benzie County,44.64,-86.03
21926,49618,Boon,MI,Wexford County,44.28,-85.6
21927,49619,Brethren,MI,Manistee County,44.3,-86.01
21928,49620,Buckley,MI,Wexford County,44.5,-85.67
21929,49621,Cedar,MI,Leelanau County,44.85,-85.8
21930,49622,Central Lake,MI,Antrim County,45.06,-85.26
21931,49623,Chase,MI,Lake County,43.88,-85.63
21932,49625,Copemish,MI,Manistee County,44.48,-85.92
21933,49626,Eastlake,MI,Manistee County,44.24,-86.29
21934,49627,Eastport,MI,Antrim County,45.08,-85.34
21935,49628,Elberta,MI,Benzie County,44.62,-86.24
21936,49629,Elk Rapids,MI,Antrim County,44.89,-85.4
21937,49630,Empire,MI,Leelanau County,44.81,-86.05
21938,49631,Evart,MI,Osceola County,43.9,-85.27
21939,49632,Falmouth,MI,Missaukee County,44.25,-85.08
21940,49633,Fife Lake,MI,Kalkaska County,44.57,-85.35
21941,49634,Filer City,MI,Manistee County,44.21,-86.29
21942,49635,Frankfort,MI,Benzie County,44.63,-86.23
21943,49636,Glen Arbor,MI,Leelanau County,44.86,-85.96
21944,49637,Grawn,MI,Grand Traverse County,44.66,-85.68
21945,49638,Harrietta,MI,Wexford County,44.3,-85.7
21946,49639,Hersey,MI,Osceola County,43.84,-85.44
21947,49640,Honor,MI,Benzie County,44.66,-86.02
21948,49642,Idlewild,MI,Lake County,43.88,-85.8
21949,49643,Interlochen,MI,Grand Traverse County,44.64,-85.83
21950,49644,Irons,MI,Lake County,44.14,-85.91
21951,49645,Kaleva,MI,Manistee County,44.37,-86.01
21952,49646,Kalkaska,MI,Kalkaska County,44.73,-85.17
21953,49648,Kewadin,MI,Antrim County,44.93,-85.36
21954,49649,Kingsley,MI,Grand Traverse County,44.58,-85.53
21955,49650,Lake Ann,MI,Benzie County,44.72,-85.84
21956,49651,Lake City,MI,Missaukee County,44.33,-85.2
21957,49653,Lake Leelanau,MI,Leelanau County,44.97,-85.73
21958,49654,Leland,MI,Leelanau County,45.15,-86.05
21959,49655,Leroy,MI,Osceola County,44.03,-85.41
21960,49656,Luther,MI,Lake County,44.03,-85.68
21961,49657,Mc Bain,MI,Missaukee County,44.22,-85.21
21962,49659,Mancelona,MI,Antrim County,44.9,-85.06
21963,49660,Manistee,MI,Manistee County,44.24,-86.32
21964,49663,Manton,MI,Wexford County,44.41,-85.4
21965,49664,Maple City,MI,Leelanau County,44.84,-85.86
